[1, 0.5452380952380952, 0.3646616541353383, 0.21200000000000002, 0.34774193548387095, 0.36222222222222217, 0.3258333333333333, 0.2866666666666667, 0.425, 1]
[1, 0.5452380952380952, 0.3646616541353383, 0.21200000000000002, 0.34580645161290324, 0.35999999999999993, 0.3325, 0.29, 0.425, 1]
[1, 0.6476190476190475, 0.4248120300751879, 0.332, 0.4106451612903226, 0.2611111111111111, 0.5924999999999999, 0.6383333333333333, 0.425, 1]
[1, 0.6476190476190475, 0.4248120300751879, 0.332, 0.41129032258064513, 0.2611111111111111, 0.5908333333333333, 0.6416666666666666, 0.425, 1]
[1, 0.6619047619047618, 0.3928571428571429, 0.6280000000000001, 0.3767741935483871, 0.4677777777777778, 0.38, 0.4583333333333333, 0.45, 1]
[1, 0.6523809523809523, 0.3890977443609023, 0.6240000000000001, 0.3780645161290323, 0.43222222222222223, 0.26666666666666666, 0.12166666666666666, 0.5525, 1]
[1, 0.34047619047619043, 0.6109022556390977, 0.324, 0.33096774193548384, 0.2322222222222222, 0.39666666666666667, 0.2733333333333333, 0.1625, 1]
[1, 0.31666666666666665, 0.5075187969924813, 0.49, 0.4325806451612903, 0.3777777777777777, 0.38166666666666665, 0.30166666666666664, 0.4925, 1]
[1, 0.1761904761904762, 0.2631578947368421, 0.46199999999999997, 0.4045161290322581, 0.35444444444444445, 0.29583333333333334, 0.5266666666666667, 0.38, 1]
[1, 0.34047619047619043, 0.4793233082706767, 0.6000000000000001, 0.43419354838709684, 0.4755555555555555, 0.4575000000000001, 0.44833333333333336, 0.64, 1]
[1, 0.5595238095238095, 0.38721804511278196, 0.48000000000000004, 0.36161290322580647, 0.4388888888888889, 0.47416666666666674, 0.56, 0.46, 1]
[1, 0.3452380952380952, 0.5958646616541354, 0.34, 0.3667741935483871, 0.45555555555555555, 0.3491666666666667, 0.5166666666666667, 0.0, 1]
[1, 0.5095238095238095, 0.3214285714285714, 0.34, 0.38419354838709674, 0.49111111111111105, 0.32416666666666666, 0.15666666666666665, 0.4575, 1]
[1, 0.6047619047619046, 0.34022556390977443, 0.434, 0.42000000000000004, 0.25222222222222224, 0.3616666666666667, 0.48666666666666664, 0.0975, 1]
[1, 0.3619047619047619, 0.2612781954887218, 0.29600000000000004, 0.40161290322580645, 0.4933333333333333, 0.5633333333333334, 0.5566666666666666, 0.35, 1]
[1, 0.18095238095238095, 0.5018796992481204, 0.162, 0.36258064516129035, 0.4455555555555556, 0.4766666666666666, 0.5633333333333334, 0.365, 1]
[1, 0.557142857142857, 0.6146616541353384, 0.494, 0.3793548387096774, 0.43, 0.33916666666666667, 0.4083333333333333, 0.5924999999999999, 1]
[1, 0.3904761904761905, 0.3646616541353383, 0.19, 0.39774193548387093, 0.35111111111111104, 0.4225000000000001, 0.5266666666666667, 0.33999999999999997, 1]
[1, 0.4785714285714286, 0.2988721804511278, 0.19600000000000004, 0.38096774193548383, 0.42333333333333334, 0.2966666666666667, 0.18999999999999997, 0.0, 1]
[1, 0.4785714285714286, 0.5357142857142858, 0.684, 0.327741935483871, 0.4288888888888888, 0.4241666666666667, 0.5033333333333333, 0.5475, 1]
[1, 0.3619047619047619, 0.21616541353383456, 0.0, 0.35000000000000003, 0.46555555555555556, 0.2991666666666667, 0.5733333333333334, 0.35, 1]
[1, 0.6880952380952382, 0.343984962406015, 0.414, 0.38258064516129037, 0.3333333333333333, 0.47416666666666674, 0.6483333333333333, 0.6024999999999999, 1]
[1, 0.3714285714285714, 0.5263157894736841, 0.668, 0.4106451612903226, 0.48333333333333334, 0.1875, 0.43833333333333335, 0.4875, 1]
[1, 0.3904761904761905, 0.48684210526315796, 0.24000000000000002, 0.4074193548387096, 0.41000000000000003, 0.24333333333333332, 0.4733333333333333, 0.395, 1]
[1, 0.3761904761904762, 0.4097744360902255, 0.29200000000000004, 0.3774193548387097, 0.5866666666666667, 0.49250000000000005, 0.6983333333333334, 0.6074999999999999, 1]
[1, 0.3619047619047619, 0.49060150375939854, 0.418, 0.46645161290322584, 0.3577777777777777, 0.3933333333333333, 0.735, 0.365, 1]
[1, 0.27619047619047615, 0.39849624060150374, 0.522, 0.39483870967741935, 0.3688888888888888, 0.38583333333333336, 0.6616666666666666, 0.365, 1]
[1, 0.34285714285714286, 0.30263157894736836, 0.166, 0.41387096774193544, 0.5266666666666667, 0.4158333333333334, 0.165, 0.7050000000000001, 1]
[1, 0.20476190476190476, 0.4323308270676692, 0.506, 0.36129032258064514, 0.3822222222222222, 0.4341666666666667, 0.6016666666666667, 0.375, 1]
[1, 0.21666666666666665, 0.40225563909774437, 0.738, 0.32225806451612904, 0.23666666666666664, 0.5425, 0.2333333333333333, 0.20750000000000002, 1]
